Date,Open,High,Low,Close,Volume
2010-04-30,82.7699966430664,83.94999694824219,82.7699966430664,83.9000015258789,0
2010-05-03,82.89099884033203,83.8499984741211,82.89099884033203,83.8499984741211,0
2010-05-04,82.8280029296875,84.05000305175781,82.8280029296875,84.0,0
2010-05-05,83.02899932861328,84.0999984741211,83.02899932861328,84.0,0
2010-05-06,83.05500030517578,84.25,83.05500030517578,84.25,0
2010-05-07,83.10900115966797,84.25,83.08499908447266,84.19999694824219,0
2010-05-10,82.99600219726562,82.99600219726562,82.99600219726562,82.99600219726562,0
2010-05-11,82.7020034790039,83.9000015258789,82.7020034790039,83.9000015258789,0
2010-05-12,82.83000183105469,84.0999984741211,82.83000183105469,84.05000305175781,0
2010-05-13,82.75199890136719,84.1500015258789,82.75199890136719,84.1500015258789,0
2010-05-14,82.92500305175781,84.25,82.92500305175781,84.19999694824219,0
2010-05-17,83.13300323486328,84.30000305175781,82.69400024414062,82.69400024414062,0
2010-05-18,83.26200103759766,84.44999694824219,83.26200103759766,84.4000015258789,0
2010-05-19,83.0530014038086,83.0530014038086,81.47599792480469,81.47599792480469,0
2010-05-20,83.08899688720703,84.25,83.08899688720703,84.19999694824219,0
2010-05-21,81.90899658203125,84.5,81.90899658203125,84.5,0
2010-05-24,83.21099853515625,84.5,83.21099853515625,84.4000015258789,0
2010-05-25,83.41000366210938,84.6500015258789,83.41000366210938,84.6500015258789,0
2010-05-26,83.69999694824219,85.25,83.69999694824219,84.4000015258789,0
2010-05-27,84.5999984741211,85.0,83.69599914550781,85.0,0
2010-05-28,83.60800170898438,85.0999984741211,83.60800170898438,85.0,0
2010-05-31,83.96700286865234,83.96700286865234,83.96700286865234,83.96700286865234,0
2010-06-01,83.9469985961914,85.4000015258789,83.9469985961914,85.4000015258789,0
2010-06-02,84.0270004272461,85.3499984741211,84.0270004272461,85.3499984741211,0
2010-06-03,83.88200378417969,85.1500015258789,83.88200378417969,85.0999984741211,0
2010-06-04,84.5999984741211,85.05000305175781,84.5999984741211,85.05000305175781,0
2010-06-07,84.08100128173828,85.4000015258789,84.08100128173828,85.4000015258789,0
2010-06-08,84.01899719238281,85.30000305175781,84.01899719238281,85.25,0
2010-06-09,83.86799621582031,85.19999694824219,83.86799621582031,85.19999694824219,0
2010-06-10,83.93399810791016,83.93399810791016,83.93399810791016,83.93399810791016,0
2010-06-11,83.9739990234375,85.19999694824219,83.9739990234375,85.19999694824219,0
2010-06-14,84.04399871826172,85.3499984741211,84.04399871826172,85.3499984741211,0
2010-06-15,83.9469985961914,85.4000015258789,83.9469985961914,85.30000305175781,0
2010-06-16,84.11599731445312,85.1500015258789,84.00800323486328,85.0999984741211,0
2010-06-17,84.12899780273438,85.4000015258789,84.12899780273438,85.3499984741211,0
2010-06-18,84.19499969482422,85.44999694824219,84.19499969482422,85.4000015258789,0
2010-06-21,84.13200378417969,85.3499984741211,84.13200378417969,85.3499984741211,0
2010-06-22,84.06199645996094,85.4000015258789,84.06199645996094,85.30000305175781,0
2010-06-23,84.00800323486328,84.00800323486328,84.00800323486328,84.00800323486328,0
2010-06-24,83.98699951171875,85.1500015258789,83.98699951171875,85.0999984741211,0
2010-06-25,83.85399627685547,85.30000305175781,83.85399627685547,85.25,0
2010-06-28,84.12100219726562,85.3499984741211,84.12100219726562,85.30000305175781,0
2010-06-29,84.12699890136719,85.25,84.12699890136719,85.19999694824219,0
2010-06-30,84.23699951171875,85.5,84.23699951171875,85.44999694824219,0
2010-07-01,84.31700134277344,85.5,84.31700134277344,85.44999694824219,0
2010-07-02,83.0479965209961,85.4000015258789,83.0479965209961,85.4000015258789,0
2010-07-05,84.21099853515625,84.21099853515625,84.21099853515625,84.21099853515625,0
2010-07-06,84.33499908447266,85.55000305175781,84.33499908447266,85.5,0
2010-07-07,84.41300201416016,85.5999984741211,84.41300201416016,85.55000305175781,0
2010-07-08,84.35099792480469,85.62000274658203,84.34300231933594,85.62000274658203,0
2010-07-09,84.47000122070312,84.47000122070312,84.47000122070312,84.47000122070312,0
2010-07-12,84.51200103759766,84.51200103759766,84.51200103759766,84.51200103759766,0
2010-07-13,84.47599792480469,85.69999694824219,84.47599792480469,85.6500015258789,0
2010-07-14,83.53800201416016,85.55000305175781,83.53800201416016,84.13300323486328,0
2010-07-15,84.28299713134766,85.5,84.28299713134766,85.5,0
2010-07-16,83.61799621582031,85.5,83.61599731445312,85.5,0
2010-07-19,84.26100158691406,85.31999969482422,84.26100158691406,85.31999969482422,0
2010-07-20,84.28299713134766,85.5,84.28299713134766,85.5,0
2010-07-21,84.23400115966797,85.55000305175781,84.23400115966797,85.55000305175781,0
2010-07-22,84.2760009765625,85.44999694824219,84.2760009765625,85.44999694824219,0
2010-07-23,84.18900299072266,85.30000305175781,84.18900299072266,85.30000305175781,0
2010-07-26,84.33999633789062,85.30000305175781,84.33999633789062,85.30000305175781,0
2010-07-27,84.31400299072266,84.31400299072266,84.31400299072266,84.31400299072266,0
2010-07-28,84.31800079345703,85.55000305175781,84.31800079345703,85.5,0
2010-07-29,84.46099853515625,85.5999984741211,84.45800018310547,85.5999984741211,0
2010-07-30,84.48899841308594,85.19999694824219,84.48899841308594,85.19999694824219,0
2010-08-02,84.58499908447266,84.58499908447266,84.58499908447266,84.58499908447266,0
2010-08-03,84.55999755859375,85.69999694824219,84.55999755859375,85.6500015258789,0
2010-08-04,84.47000122070312,84.47000122070312,84.47000122070312,85.6500015258789,0
2010-08-05,84.52100372314453,84.52100372314453,84.52100372314453,84.47000122070312,0
2010-08-06,84.28800201416016,85.6500015258789,84.28800201416016,84.52100372314453,0
2010-08-09,84.38999938964844,85.6500015258789,84.38999938964844,83.48899841308594,0
2010-08-10,84.53399658203125,85.69999694824219,84.53399658203125,85.6500015258789,0
2010-08-11,84.48300170898438,84.48300170898438,84.48300170898438,85.69999694824219,0
2010-08-12,84.53800201416016,85.69999694824219,84.53800201416016,85.69999694824219,0
2010-08-13,84.33799743652344,85.55999755859375,84.33799743652344,85.69999694824219,0
2010-08-16,84.44400024414062,84.44400024414062,84.44400024414062,84.58899688720703,0
2010-08-17,84.40399932861328,84.40399932861328,84.40399932861328,84.44400024414062,0
2010-08-18,84.37799835205078,84.37799835205078,84.37799835205078,84.40399932861328,0
2010-08-19,84.40799713134766,84.40799713134766,84.40799713134766,84.37799835205078,0
2010-08-20,84.32499694824219,84.32499694824219,84.32499694824219,84.40799713134766,0
2010-08-23,84.41300201416016,84.41300201416016,84.41300201416016,84.22799682617188,0
2010-08-24,84.8010025024414,84.83999633789062,84.35600280761719,84.41300201416016,0
2010-08-25,84.36499786376953,84.36499786376953,84.36499786376953,84.35600280761719,0
2010-08-26,84.11699676513672,84.11699676513672,84.11699676513672,84.36499786376953,0
2010-08-27,84.34700012207031,84.34700012207031,84.34700012207031,84.11699676513672,0
2010-08-30,84.177001953125,84.177001953125,84.177001953125,84.0199966430664,0
2010-08-31,84.19100189208984,85.4000015258789,84.19100189208984,84.177001953125,0
2010-09-01,84.2030029296875,84.2030029296875,84.2030029296875,85.4000015258789,0
2010-09-02,84.18000030517578,85.44999694824219,84.18000030517578,85.3499984741211,0
2010-09-03,84.4219970703125,85.6500015258789,84.4219970703125,85.44999694824219,0
2010-09-06,84.60900115966797,84.60900115966797,84.60900115966797,84.14700317382812,0
2010-09-07,84.76899719238281,85.94999694824219,84.76899719238281,84.60900115966797,0
2010-09-08,84.38400268554688,85.5999984741211,84.38400268554688,85.9000015258789,0
2010-09-09,84.42400360107422,84.42400360107422,84.42400360107422,85.5999984741211,0
2010-09-10,84.48999786376953,84.48999786376953,84.48999786376953,84.42400360107422,0
2010-09-13,83.95899963378906,85.55000305175781,83.95899963378906,84.822998046875,0
2010-09-14,84.47799682617188,85.75,84.47799682617188,85.55000305175781,0
2010-09-15,84.40699768066406,85.75,84.40699768066406,85.75,0
2010-09-16,84.56900024414062,85.6500015258789,84.56900024414062,85.69999694824219,0
2010-09-17,84.43000030517578,85.55000305175781,84.43000030517578,85.5999984741211,0
2010-09-20,84.6050033569336,85.75,84.6050033569336,84.81099700927734,0
2010-09-21,84.72899627685547,85.9000015258789,84.72899627685547,85.69999694824219,0
2010-09-22,84.73200225830078,84.73200225830078,84.65399932861328,85.9000015258789,0
2010-09-23,84.6969985961914,84.6969985961914,84.6969985961914,84.56800079345703,0
2010-09-24,84.875,86.0199966430664,84.875,84.6969985961914,0
2010-09-27,84.84300231933594,86.05000305175781,84.84300231933594,84.37799835205078,0
2010-09-28,84.94100189208984,86.1500015258789,84.94100189208984,86.0,0
2010-09-29,85.05699920654297,86.19999694824219,85.05699920654297,86.0999984741211,0
2010-09-30,85.06900024414062,85.06900024414062,85.06900024414062,86.1500015258789,0
2010-10-01,85.03199768066406,85.03199768066406,85.03199768066406,85.06900024414062,0
2010-10-04,85.0469970703125,85.0469970703125,85.0469970703125,84.63999938964844,0
2010-10-05,84.97699737548828,86.0999984741211,84.97699737548828,86.19999694824219,0
2010-10-06,84.9520034790039,85.94999694824219,84.9520034790039,86.0,0
2010-10-07,84.68900299072266,85.75,84.68900299072266,85.94999694824219,0
2010-10-08,84.76100158691406,84.76100158691406,84.76100158691406,85.69999694824219,0
2010-10-11,85.0530014038086,86.1500015258789,85.0530014038086,84.60099792480469,0
2010-10-12,84.88300323486328,86.0,84.88300323486328,86.1500015258789,0
2010-10-13,84.87000274658203,85.94999694824219,84.87000274658203,85.94999694824219,0
2010-10-14,84.75700378417969,85.9000015258789,84.75700378417969,85.94999694824219,0
2010-10-15,84.84500122070312,85.8499984741211,84.84500122070312,85.9000015258789,0
2010-10-18,84.87000274658203,86.0,84.87000274658203,85.46700286865234,0
2010-10-19,84.822998046875,85.9000015258789,84.822998046875,84.4520034790039,0
2010-10-20,84.8499984741211,84.8499984741211,84.8499984741211,85.9000015258789,0
2010-10-21,84.8280029296875,85.94999694824219,84.8280029296875,85.8499984741211,0
2010-10-22,84.77100372314453,84.77100372314453,84.77100372314453,85.94999694824219,0
2010-10-25,84.697998046875,84.697998046875,81.51799774169922,84.46499633789062,0
2010-10-26,84.55699920654297,85.55000305175781,84.55699920654297,85.80000305175781,0
2010-10-27,84.74600219726562,84.74600219726562,84.74600219726562,85.5,0
2010-10-28,84.69599914550781,85.80000305175781,84.69599914550781,84.74600219726562,0
2010-10-29,84.74099731445312,84.9000015258789,84.74099731445312,85.80000305175781,0
2010-11-01,84.79499816894531,84.79499816894531,84.79499816894531,84.15699768066406,0
2010-11-02,84.50800323486328,85.5999984741211,84.50800323486328,84.79499816894531,0
2010-11-03,84.5479965209961,84.5479965209961,84.5479965209961,85.5999984741211,0
2010-11-04,84.09300231933594,84.5009994506836,83.822998046875,85.5999984741211,0
2010-11-05,84.11799621582031,85.19999694824219,84.11799621582031,84.37899780273438,0
2010-11-08,84.22000122070312,84.22000122070312,84.09700012207031,85.19999694824219,0
2010-11-09,84.15799713134766,84.15799713134766,84.15799713134766,85.30000305175781,0
2010-11-10,84.23699951171875,84.23699951171875,84.23699951171875,85.30000305175781,0
2010-11-11,84.2239990234375,84.2239990234375,84.2239990234375,85.4000015258789,0
2010-11-12,84.53700256347656,84.53700256347656,84.53700256347656,85.30000305175781,0
2010-11-15,84.64399719238281,84.64399719238281,84.2979965209961,84.54000091552734,0
2010-11-16,84.4229965209961,84.4229965209961,84.4229965209961,85.3499984741211,0
2010-11-17,85.02400207519531,85.12100219726562,85.02400207519531,85.55000305175781,0
2010-11-18,84.23699951171875,84.23699951171875,84.23699951171875,85.31999969482422,0
2010-11-19,84.21199798583984,85.30000305175781,84.21199798583984,85.30000305175781,0
2010-11-22,84.41999816894531,84.55000305175781,84.41999816894531,84.08000183105469,0
2010-11-23,84.28399658203125,84.28399658203125,84.28399658203125,85.5,0
2010-11-24,84.25499725341797,85.5,84.25499725341797,85.44000244140625,0
2010-11-25,84.4000015258789,84.4000015258789,84.4000015258789,85.5,0
2010-11-26,84.65499877929688,84.65499877929688,84.65499877929688,84.4000015258789,0
2010-11-29,84.60700225830078,84.61100006103516,84.60700225830078,85.69999694824219,0
2010-11-30,84.56999969482422,84.56999969482422,84.56999969482422,85.69999694824219,0
2010-12-01,84.46499633789062,84.46499633789062,84.46499633789062,85.69999694824219,0
2010-12-02,84.62100219726562,84.62100219726562,84.62100219726562,85.5,0
2010-12-03,84.57099914550781,84.57099914550781,84.57099914550781,85.80000305175781,0
2010-12-06,84.53399658203125,84.53399658203125,84.53399658203125,83.51100158691406,0
2010-12-07,84.42900085449219,84.42900085449219,84.42900085449219,85.9000015258789,0
2010-12-08,84.5009994506836,84.5009994506836,84.5009994506836,85.6500015258789,0
2010-12-09,84.5530014038086,84.5530014038086,84.5530014038086,85.55000305175781,0
2010-12-10,84.56199645996094,84.56199645996094,84.47599792480469,85.5999984741211,0
2010-12-13,84.61900329589844,84.61900329589844,84.3550033569336,85.75,0
2010-12-14,84.5999984741211,84.5999984741211,84.5999984741211,85.80000305175781,0
2010-12-15,84.51799774169922,84.51799774169922,84.51799774169922,85.69999694824219,0
2010-12-16,84.56600189208984,84.56600189208984,84.56600189208984,85.69999694824219,0
2010-12-17,84.63300323486328,85.69999694824219,84.61699676513672,85.69999694824219,0
2010-12-20,84.50900268554688,84.50900268554688,84.50900268554688,85.16899871826172,0
2010-12-21,84.5250015258789,85.69999694824219,84.5250015258789,85.6500015258789,0
2010-12-22,84.67900085449219,85.72000122070312,84.552001953125,85.75,0
2010-12-23,84.45800018310547,84.45800018310547,84.45800018310547,85.75,0
2010-12-24,84.23999786376953,84.66999816894531,84.23999786376953,85.69999694824219,0
2010-12-27,84.5780029296875,84.5780029296875,84.5780029296875,85.6500015258789,0
2010-12-28,84.41999816894531,84.41999816894531,84.41999816894531,84.5780029296875,0
2010-12-29,84.62699890136719,84.62699890136719,84.62699890136719,85.5999984741211,0
2010-12-30,84.44499969482422,85.6500015258789,84.44499969482422,85.80000305175781,0
2010-12-31,84.42400360107422,84.42400360107422,84.42400360107422,85.6500015258789,0
2011-01-03,84.46900177001953,84.46900177001953,84.46900177001953,84.40899658203125,0
2011-01-04,84.4280014038086,84.4280014038086,84.4280014038086,84.46900177001953,0
2011-01-05,84.55899810791016,84.55899810791016,84.55899810791016,85.6500015258789,0
2011-01-06,84.47200012207031,84.47200012207031,84.47200012207031,85.69999694824219,0
2011-01-07,84.4530029296875,84.4530029296875,84.4530029296875,85.69999694824219,0
2011-01-10,84.50599670410156,84.50599670410156,84.50599670410156,84.8280029296875,0
2011-01-11,84.49299621582031,85.5999984741211,84.49299621582031,85.69999694824219,0
2011-01-12,84.24600219726562,84.40699768066406,84.24600219726562,84.36299896240234,0
2011-01-13,84.45600128173828,84.45600128173828,84.41100311279297,85.6500015258789,0
2011-01-14,84.47899627685547,84.47899627685547,84.47899627685547,85.5,0
2011-01-17,84.4000015258789,84.4000015258789,84.4000015258789,84.55599975585938,0
2011-01-18,84.65899658203125,84.65899658203125,84.65899658203125,85.55000305175781,0
2011-01-19,84.54399871826172,84.54399871826172,84.54399871826172,85.6500015258789,0
2011-01-20,84.56999969482422,84.56999969482422,84.56999969482422,85.6500015258789,0
2011-01-21,84.77200317382812,84.77200317382812,84.1520004272461,84.71800231933594,0
2011-01-24,84.64399719238281,84.64399719238281,84.64399719238281,84.26699829101562,0
2011-01-25,84.70700073242188,85.75,84.70700073242188,85.80000305175781,0
2011-01-26,85.80000305175781,85.80000305175781,84.2760009765625,85.75,0
2011-01-27,84.73200225830078,84.73200225830078,84.73200225830078,84.78900146484375,0
2011-01-28,84.30699920654297,84.30699920654297,84.30699920654297,84.73200225830078,0
2011-01-31,84.48699951171875,84.48699951171875,84.48699951171875,85.0260009765625,0
2011-02-01,84.3479995727539,84.3479995727539,84.3479995727539,85.5999984741211,0
2011-02-02,84.46299743652344,84.46299743652344,84.46299743652344,85.55000305175781,0
2011-02-03,84.43000030517578,84.43000030517578,84.38200378417969,85.4000015258789,0
2011-02-04,84.36699676513672,84.36699676513672,84.36699676513672,85.44999694824219,0
2011-02-07,84.31700134277344,84.31700134277344,84.31700134277344,84.65399932861328,0
2011-02-08,84.18699645996094,84.18699645996094,84.18699645996094,85.4000015258789,0
2011-02-09,84.01300048828125,84.01300048828125,84.01300048828125,85.19999694824219,0
2011-02-10,83.94999694824219,83.94999694824219,83.94999694824219,84.8499984741211,0
2011-02-11,83.6780014038086,83.6780014038086,83.6780014038086,84.8499984741211,0
2011-02-14,83.85800170898438,85.0,83.85800170898438,83.5,0
2011-02-15,84.0989990234375,84.0989990234375,84.0989990234375,85.0,0
2011-02-16,84.2229995727539,84.2229995727539,84.2229995727539,85.19999694824219,0
2011-02-17,84.29199981689453,84.29199981689453,84.29199981689453,85.0999984741211,0
2011-02-18,84.00599670410156,84.21399688720703,84.00599670410156,85.22000122070312,0
2011-02-21,84.30799865722656,84.30799865722656,84.30799865722656,83.30999755859375,0
2011-02-22,84.26599884033203,85.4000015258789,84.26599884033203,84.30799865722656,0
2011-02-23,84.00199890136719,84.23799896240234,84.00199890136719,85.3499984741211,0
2011-02-24,84.26300048828125,84.26300048828125,84.26300048828125,85.0,0
2011-02-25,84.36900329589844,84.36900329589844,84.36900329589844,85.3499984741211,0
2011-02-28,84.5199966430664,84.5199966430664,84.5199966430664,85.5,0
2011-03-01,84.5719985961914,84.5719985961914,84.5719985961914,85.6500015258789,0
2011-03-02,84.39600372314453,84.39600372314453,84.39600372314453,85.4000015258789,0
2011-03-03,84.427001953125,84.427001953125,84.427001953125,85.55000305175781,0
2011-03-04,84.32099914550781,84.32099914550781,84.32099914550781,85.55000305175781,0
2011-03-07,84.15399932861328,84.15399932861328,84.15399932861328,84.2229995727539,0
2011-03-08,84.48799896240234,84.48799896240234,83.8280029296875,85.19999694824219,0
2011-03-09,84.1780014038086,84.1780014038086,84.1780014038086,84.8499984741211,0
2011-03-10,84.23200225830078,84.23200225830078,84.19599914550781,85.25,0
2011-03-11,84.10399627685547,84.10399627685547,84.10399627685547,84.19599914550781,0
2011-03-14,84.41899871826172,85.44999694824219,84.41899871826172,83.28800201416016,0
2011-03-15,84.3010025024414,84.3010025024414,84.3010025024414,85.4000015258789,0
2011-03-16,84.33399963378906,84.33399963378906,84.33399963378906,85.41999816894531,0
2011-03-17,84.32599639892578,84.32599639892578,84.32599639892578,85.3499984741211,0
2011-03-18,84.27400207519531,84.27400207519531,84.27400207519531,85.30000305175781,0
2011-03-21,84.00199890136719,84.37200164794922,84.00199890136719,83.99400329589844,0
2011-03-22,83.96299743652344,84.24099731445312,83.96299743652344,85.4000015258789,0
2011-03-23,84.13600158691406,84.13600158691406,84.13600158691406,85.30000305175781,0
2011-03-24,84.0999984741211,84.0999984741211,84.0999984741211,85.19999694824219,0
2011-03-25,83.90699768066406,83.90699768066406,83.88200378417969,85.0999984741211,0
2011-03-28,84.45899963378906,84.45899963378906,84.23500061035156,84.32599639892578,0
2011-03-29,84.13700103759766,85.1500015258789,84.13700103759766,85.25,0
2011-03-30,84.14900207519531,84.14900207519531,84.14900207519531,84.0999984741211,0
2011-03-31,83.73400115966797,85.30000305175781,83.73400115966797,85.0,0
2011-04-01,84.427001953125,85.19999694824219,84.17400360107422,85.19999694824219,0
2011-04-04,84.18099975585938,85.19999694824219,84.18099975585938,83.68599700927734,0
2011-04-05,84.31500244140625,85.25,84.11599731445312,84.18299865722656,0
2011-04-06,83.96099853515625,83.96099853515625,83.96099853515625,85.19999694824219,0
2011-04-07,83.9219970703125,84.09600067138672,83.7040023803711,85.0999984741211,0
2011-04-08,83.08699798583984,84.8499984741211,83.08699798583984,84.69999694824219,0
2011-04-11,83.63099670410156,84.5,83.63099670410156,83.33200073242188,0
2011-04-12,83.98300170898438,84.4000015258789,83.34500122070312,84.5,0
2011-04-13,83.21299743652344,83.21299743652344,83.21299743652344,84.4000015258789,0
2011-04-14,83.23899841308594,84.19999694824219,83.19100189208984,83.21299743652344,0
2011-04-18,83.08300018310547,84.26000213623047,83.08300018310547,83.26100158691406,0
2011-04-19,83.47699737548828,83.47699737548828,83.47699737548828,84020.0,0
2011-04-20,83.36799621582031,83.36799621582031,83.36799621582031,84.5,0
2011-04-21,82.86000061035156,84.4000015258789,82.86000061035156,84.4800033569336,0
2011-04-22,82.86000061035156,84.4000015258789,82.86000061035156,84.4800033569336,0
2011-04-25,83.58300018310547,83.58300018310547,83.58300018310547,84.37999725341797,0
2011-04-26,83.60299682617188,83.60299682617188,83.60299682617188,84.5,0
2011-04-27,83.22100067138672,84.30000305175781,83.22100067138672,84.55000305175781,0
2011-04-28,82.4520034790039,84.69999694824219,82.44499969482422,84.25,0
2011-04-29,83.56300354003906,83.71199798583984,83.55699920654297,84.69999694824219,0
2011-05-02,83.50700378417969,83.50700378417969,83.50700378417969,84.01200103759766,0
2011-05-03,83.83999633789062,83.83999633789062,83.18900299072266,83.50700378417969,0
2011-05-04,83.03500366210938,84.66000366210938,83.00399780273438,83.18900299072266,0
2011-05-05,83.4520034790039,83.4520034790039,83.4520034790039,84.5999984741211,0
2011-05-06,84.95800018310547,84.95800018310547,83.79299926757812,83.4520034790039,0
2011-05-09,84.54299926757812,84.75,83.72599792480469,84.9260025024414,0
