Price,Close,High,Low,Open,Volume,DayOfWeek,Pct_Change
2010-02-05,84.80000305175781,84.80000305175781,83.62200164794922,83.62200164794922,0.0,Friday,0.05900065104167407
2010-02-08,84.6500015258789,84.81999969482422,83.76699829101562,83.76699829101562,0.0,Monday,-0.17688858547251218
2010-02-09,84.9000015258789,84.94999694824219,83.71399688720703,83.71399688720703,0.0,Tuesday,0.29533372178802697
2010-02-10,84.69999694824219,84.9000015258789,83.72799682617188,83.72799682617188,0.0,Wednesday,-0.2355766478705612
2010-02-11,84.75,84.80000305175781,83.70500183105469,83.70500183105469,0.0,Thursday,0.05903548236061429
2010-02-12,84.55000305175781,84.75,83.7760009765625,83.7760009765625,0.0,Friday,-0.23598459969579322
2010-02-15,83.75399780273438,83.75399780273438,83.75399780273438,83.75399780273438,0.0,Monday,-0.9414609347041192
2010-02-16,84.69999694824219,84.69999694824219,83.68699645996094,83.68699645996094,0.0,Tuesday,1.1294973020104848
2010-02-17,84.69999694824219,84.69999694824219,83.6719970703125,83.6719970703125,0.0,Wednesday,0.0
2010-02-18,84.75,84.8499984741211,83.64600372314453,83.66000366210938,0.0,Thursday,0.05903548236061429
2010-02-19,84.75,84.8499984741211,83.69100189208984,83.72799682617188,0.0,Friday,0.0
2010-02-22,84.95999908447266,84.95999908447266,83.89299774169922,83.89299774169922,0.0,Monday,0.2477865303512239
2010-02-23,84.94999694824219,84.94999694824219,83.81900024414062,83.81900024414062,0.0,Tuesday,-0.011772759343520178
2010-02-24,83.875,83.9000015258789,83.83999633789062,83.9000015258789,0.0,Wednesday,-1.2654467179053053
2010-02-25,84.75,84.75,83.84100341796875,83.84100341796875,0.0,Thursday,1.0432190760059523
2010-02-26,85.0,85.0,83.71099853515625,83.71099853515625,0.0,Friday,0.2949852507374562
2010-03-01,84.94999694824219,85.05000305175781,83.8280029296875,83.8280029296875,0.0,Monday,-0.058827119715076925
2010-03-02,85.0,85.05000305175781,83.86699676513672,83.86699676513672,0.0,Tuesday,0.05886174638507491
2010-03-03,84.94999694824219,85.01000213623047,83.94599914550781,83.94599914550781,0.0,Wednesday,-0.058827119715076925
2010-03-04,84.69999694824219,85.0,83.61199951171875,83.61199951171875,0.0,Thursday,-0.2942907698423092
2010-03-05,84.5999984741211,84.5999984741211,83.49299621582031,83.49299621582031,0.0,Friday,-0.1180619571712671
2010-03-08,84.5,84.8499984741211,83.53700256347656,83.53700256347656,0.0,Monday,-0.1182015081852339
2010-03-09,84.6500015258789,84.6500015258789,83.36100006103516,83.7239990234375,0.0,Tuesday,0.1775165986732663
2010-03-10,84.19999694824219,84.6500015258789,83.29000091552734,83.29000091552734,0.0,Wednesday,-0.5316061069404077
2010-03-11,84.30000305175781,84.5,82.99099731445312,82.99099731445312,0.0,Thursday,0.11877209874140426
2010-03-12,84.30000305175781,84.30000305175781,82.80999755859375,82.80999755859375,0.0,Friday,0.0
2010-03-15,83.05000305175781,83.05000305175781,83.05000305175781,83.05000305175781,0.0,Monday,-1.4827994718250914
2010-03-16,84.30000305175781,84.3499984741211,83.27100372314453,83.27100372314453,0.0,Tuesday,1.5051173438500376
2010-03-17,84.0,84.30000305175781,83.0469970703125,83.0469970703125,0.0,Wednesday,-0.35587549335391877
2010-03-18,84.25,84.30000305175781,83.06700134277344,83.39299774169922,0.0,Thursday,0.29761904761904656
2010-03-19,83.94999694824219,84.25,83.09600067138672,83.09600067138672,0.0,Friday,-0.35608670831788203
2010-03-22,83.9000015258789,83.94999694824219,83.03600311279297,83.03600311279297,0.0,Monday,-0.05955381081681477
2010-03-23,83.94999694824219,83.94999694824219,82.7750015258789,82.7750015258789,0.0,Tuesday,0.059589298514928224
2010-03-24,83.9000015258789,84.0,82.71800231933594,82.71800231933594,0.0,Wednesday,-0.05955381081681477
2010-03-25,83.5,83.80000305175781,82.79900360107422,82.79900360107422,0.0,Thursday,-0.47675985530885034
2010-03-26,83.69999694824219,83.75,82.68900299072266,82.68900299072266,0.0,Friday,0.23951730328406473
2010-03-29,83.75,83.80000305175781,82.66400146484375,82.66400146484375,0.0,Monday,0.05974080475621424
2010-03-30,83.6500015258789,83.6500015258789,82.63700103759766,82.63700103759766,0.0,Tuesday,-0.11940116312966209
2010-03-31,83.75,83.9000015258789,82.90399932861328,82.90399932861328,0.0,Wednesday,0.11954389993664716
2010-04-01,84.1500015258789,84.19999694824219,83.2020034790039,83.2020034790039,0.0,Thursday,0.4776137622434673
2010-04-02,84.0,84.0,82.70800018310547,82.70800018310547,0.0,Friday,-0.17825492948182475
2010-04-05,83.94999694824219,83.94999694824219,83.23999786376953,83.23999786376953,0.0,Monday,-0.05952744256882969
2010-04-06,83.75,83.75,82.70099639892578,83.6259994506836,0.0,Tuesday,-0.23823341931208386
2010-04-07,83.4000015258789,83.5,82.38600158691406,82.38600158691406,0.0,Wednesday,-0.41790862581623234
2010-04-08,83.55000305175781,83.5999984741211,82.48100280761719,82.48100280761719,0.0,Thursday,0.17985794140826794
2010-04-09,83.9000015258789,84.05000305175781,82.86000061035156,82.86000061035156,0.0,Friday,0.4189089902298049
2010-04-12,83.9000015258789,83.9000015258789,82.75499725341797,82.75499725341797,0.0,Monday,0.0
2010-04-13,82.4520034790039,83.75,82.4520034790039,82.89199829101562,0.0,Tuesday,-1.7258617646489172
2010-04-14,83.5,83.55000305175781,82.7030029296875,82.7030029296875,0.0,Wednesday,1.2710382729061998
2010-04-15,83.5999984741211,83.6500015258789,82.74800109863281,82.74800109863281,0.0,Thursday,0.11975865164202126
2010-04-16,82.98200225830078,84.0,82.75800323486328,82.75800323486328,0.0,Friday,-0.739229936722563
2010-04-19,83.94999694824219,83.94999694824219,82.80799865722656,82.80799865722656,0.0,Monday,1.1665116092623329
2010-04-20,84.0,84.02999877929688,82.97799682617188,82.97799682617188,0.0,Tuesday,0.05956289883921606
2010-04-21,83.5999984741211,83.69999694824219,82.74800109863281,82.74800109863281,0.0,Wednesday,-0.4761922927129847
2010-04-22,83.80000305175781,83.80000305175781,82.6520004272461,82.6520004272461,0.0,Thursday,0.2392399297694192
2010-04-23,84.0999984741211,84.1500015258789,82.84500122070312,82.84500122070312,0.0,Friday,0.35798975111969167
2010-04-26,83.9000015258789,83.9000015258789,82.85700225830078,82.85700225830078,0.0,Monday,-0.23780850400815234
2010-04-27,83.9000015258789,83.94999694824219,82.78099822998047,82.78099822998047,0.0,Tuesday,0.0
2010-04-28,83.8499984741211,83.8499984741211,82.76499938964844,83.58499908447266,0.0,Wednesday,-0.059598391952819796
2010-04-29,83.94999694824219,83.94999694824219,82.81300354003906,82.81300354003906,0.0,Thursday,0.11925876677501002
2010-04-30,83.9000015258789,83.94999694824219,82.7699966430664,82.7699966430664,0.0,Friday,-0.05955381081681477
2010-05-03,83.8499984741211,83.8499984741211,82.89099884033203,82.89099884033203,0.0,Monday,-0.059598391952819796
2010-05-04,84.0,84.05000305175781,82.8280029296875,82.8280029296875,0.0,Tuesday,0.17889269959283638
2010-05-05,84.0,84.0999984741211,83.02899932861328,83.02899932861328,0.0,Wednesday,0.0
2010-05-06,84.25,84.25,83.05500030517578,83.05500030517578,0.0,Thursday,0.29761904761904656
2010-05-07,84.19999694824219,84.25,83.08499908447266,83.10900115966797,0.0,Friday,-0.0593508032733725
2010-05-10,82.99600219726562,82.99600219726562,82.99600219726562,82.99600219726562,0.0,Monday,-1.4299225589243902
2010-05-11,83.9000015258789,83.9000015258789,82.7020034790039,82.7020034790039,0.0,Tuesday,1.0892082807369974
2010-05-12,84.05000305175781,84.0999984741211,82.83000183105469,82.83000183105469,0.0,Wednesday,0.17878608242056782
2010-05-13,84.1500015258789,84.1500015258789,82.75199890136719,82.75199890136719,0.0,Thursday,0.11897497976236515
2010-05-14,84.19999694824219,84.25,82.92500305175781,82.92500305175781,0.0,Friday,0.059412265545710774
2010-05-17,82.69400024414062,84.30000305175781,82.69400024414062,83.13300323486328,0.0,Monday,-1.7885947252792689
2010-05-18,84.4000015258789,84.44999694824219,83.26200103759766,83.26200103759766,0.0,Tuesday,2.0630290912298177
2010-05-19,81.47599792480469,83.0530014038086,81.47599792480469,83.0530014038086,0.0,Wednesday,-3.4644591803445146
2010-05-20,84.19999694824219,84.25,83.08899688720703,83.08899688720703,0.0,Thursday,3.3433147096295857
2010-05-21,84.5,84.5,81.90899658203125,81.90899658203125,0.0,Friday,0.3562981741462856
2010-05-24,84.4000015258789,84.5,83.21099853515625,83.21099853515625,0.0,Monday,-0.11834138949241568
2010-05-25,84.6500015258789,84.6500015258789,83.41000366210938,83.41000366210938,0.0,Tuesday,0.29620852545049203
2010-05-26,84.4000015258789,85.25,83.69999694824219,83.69999694824219,0.0,Wednesday,-0.29533372178802697
2010-05-27,85.0,85.0,83.69599914550781,84.5999984741211,0.0,Thursday,0.7108986531678241
2010-05-28,85.0,85.0999984741211,83.60800170898438,83.60800170898438,0.0,Friday,0.0
2010-05-31,83.96700286865234,83.96700286865234,83.96700286865234,83.96700286865234,0.0,Monday,-1.215290742761943
2010-06-01,85.4000015258789,85.4000015258789,83.9469985961914,83.9469985961914,0.0,Tuesday,1.7066211824520838
2010-06-02,85.3499984741211,85.3499984741211,84.0270004272461,84.0270004272461,0.0,Wednesday,-0.05855158180841924
2010-06-03,85.0999984741211,85.1500015258789,83.88200378417969,83.88200378417969,0.0,Thursday,-0.2929115459513465
2010-06-04,85.05000305175781,85.05000305175781,84.5999984741211,84.5999984741211,0.0,Friday,-0.05874902850731001
2010-06-07,85.4000015258789,85.4000015258789,84.08100128173828,84.08100128173828,0.0,Monday,0.4115208248823832
2010-06-08,85.25,85.30000305175781,84.01899719238281,84.01899719238281,0.0,Tuesday,-0.1756458117081583
2010-06-09,85.19999694824219,85.19999694824219,83.86799621582031,83.86799621582031,0.0,Wednesday,-0.05865460616751861
2010-06-10,83.93399810791016,83.93399810791016,83.93399810791016,83.93399810791016,0.0,Thursday,-1.485914185068704
2010-06-11,85.19999694824219,85.19999694824219,83.9739990234375,83.9739990234375,0.0,Friday,1.5083266243368865
2010-06-14,85.3499984741211,85.3499984741211,84.04399871826172,84.04399871826172,0.0,Monday,0.17605813527203917
2010-06-15,85.30000305175781,85.4000015258789,83.9469985961914,83.9469985961914,0.0,Tuesday,-0.058576945819677206
2010-06-16,85.0999984741211,85.1500015258789,84.00800323486328,84.11599731445312,0.0,Wednesday,-0.23447194663681614
2010-06-17,85.3499984741211,85.4000015258789,84.12899780273438,84.12899780273438,0.0,Thursday,0.29377203816991493
2010-06-18,85.4000015258789,85.44999694824219,84.19499969482422,84.19499969482422,0.0,Friday,0.05858588477065663
2010-06-21,85.3499984741211,85.3499984741211,84.13200378417969,84.13200378417969,0.0,Monday,-0.05855158180841924
2010-06-22,85.30000305175781,85.4000015258789,84.06199645996094,84.06199645996094,0.0,Tuesday,-0.058576945819677206
2010-06-23,84.00800323486328,84.00800323486328,84.00800323486328,84.00800323486328,0.0,Wednesday,-1.5146538929319608
2010-06-24,85.0999984741211,85.1500015258789,83.98699951171875,83.98699951171875,0.0,Thursday,1.299870485202348
2010-06-25,85.25,85.30000305175781,83.85399627685547,83.85399627685547,0.0,Friday,0.17626501594418809
2010-06-28,85.30000305175781,85.3499984741211,84.12100219726562,84.12100219726562,0.0,Monday,0.05865460616751861
2010-06-29,85.19999694824219,85.25,84.12699890136719,84.12699890136719,0.0,Tuesday,-0.11724044541351342
2010-06-30,85.44999694824219,85.5,84.23699951171875,84.23699951171875,0.0,Wednesday,0.29342724055714253
2010-07-01,85.44999694824219,85.5,84.31700134277344,84.31700134277344,0.0,Thursday,0.0
2010-07-02,85.4000015258789,85.4000015258789,83.0479965209961,83.0479965209961,0.0,Friday,-0.0585083957271082
2010-07-05,84.21099853515625,84.21099853515625,84.21099853515625,84.21099853515625,0.0,Monday,-1.3922751399042421
2010-07-06,85.5,85.55000305175781,84.33499908447266,84.33499908447266,0.0,Tuesday,1.5306806560494879
2010-07-07,85.55000305175781,85.5999984741211,84.41300201416016,84.41300201416016,0.0,Wednesday,0.05848310147111846
2010-07-08,85.62000274658203,85.62000274658203,84.34300231933594,84.35099792480469,0.0,Thursday,0.08182313539120134
2010-07-09,84.47000122070312,84.47000122070312,84.47000122070312,84.47000122070312,0.0,Friday,-1.3431458642703897
2010-07-12,84.51200103759766,84.51200103759766,84.51200103759766,84.51200103759766,0.0,Monday,0.04972157723166504
2010-07-13,85.6500015258789,85.69999694824219,84.47599792480469,84.47599792480469,0.0,Tuesday,1.3465548967122265
2010-07-14,84.13300323486328,85.55000305175781,83.53800201416016,83.53800201416016,0.0,Wednesday,-1.7711596777464922
2010-07-15,85.5,85.5,84.28299713134766,84.28299713134766,0.0,Thursday,1.6248044317646038
2010-07-16,85.5,85.5,83.61599731445312,83.61799621582031,0.0,Friday,0.0
2010-07-19,85.31999969482422,85.31999969482422,84.26100158691406,84.26100158691406,0.0,Monday,-0.21052667272021264
2010-07-20,85.5,85.5,84.28299713134766,84.28299713134766,0.0,Tuesday,0.2109708225733753
2010-07-21,85.55000305175781,85.55000305175781,84.23400115966797,84.23400115966797,0.0,Wednesday,0.05848310147111846
2010-07-22,85.44999694824219,85.44999694824219,84.2760009765625,84.2760009765625,0.0,Thursday,-0.11689783746134941
2010-07-23,85.30000305175781,85.30000305175781,84.18900299072266,84.18900299072266,0.0,Friday,-0.1755341156714496
2010-07-26,85.30000305175781,85.30000305175781,84.33999633789062,84.33999633789062,0.0,Monday,0.0
2010-07-27,84.31400299072266,84.31400299072266,84.31400299072266,84.31400299072266,0.0,Tuesday,-1.155920311558345
2010-07-28,85.5,85.55000305175781,84.31800079345703,84.31800079345703,0.0,Wednesday,1.4066429859911134
2010-07-29,85.5999984741211,85.5999984741211,84.45800018310547,84.46099853515625,0.0,Thursday,0.11695727967380165
2010-07-30,85.19999694824219,85.19999694824219,84.48899841308594,84.48899841308594,0.0,Friday,-0.467291510524781
2010-08-02,84.58499908447266,84.58499908447266,84.58499908447266,84.58499908447266,0.0,Monday,-0.7218285044577333
2010-08-03,85.6500015258789,85.69999694824219,84.55999755859375,84.55999755859375,0.0,Tuesday,1.259091390830025
2010-08-04,85.6500015258789,84.47000122070312,84.47000122070312,84.47000122070312,0.0,Wednesday,0.0
2010-08-05,84.47000122070312,84.52100372314453,84.52100372314453,84.52100372314453,0.0,Thursday,-1.377700273384408
2010-08-06,84.52100372314453,85.6500015258789,84.28800201416016,84.28800201416016,0.0,Friday,0.06037942666550222
2010-08-09,83.48899841308594,85.6500015258789,84.38999938964844,84.38999938964844,0.0,Monday,-1.221004560522032
2010-08-10,85.6500015258789,85.69999694824219,84.53399658203125,84.53399658203125,0.0,Tuesday,2.5883687118879894
2010-08-11,85.69999694824219,84.48300170898438,84.48300170898438,84.48300170898438,0.0,Wednesday,0.058371770545950774
2010-08-12,85.69999694824219,85.69999694824219,84.53800201416016,84.53800201416016,0.0,Thursday,0.0
2010-08-13,85.69999694824219,85.55999755859375,84.33799743652344,84.33799743652344,0.0,Friday,0.0
2010-08-16,84.58899688720703,84.44400024414062,84.44400024414062,84.44400024414062,0.0,Monday,-1.2963828478385286
2010-08-17,84.44400024414062,84.40399932861328,84.40399932861328,84.40399932861328,0.0,Tuesday,-0.17141312511336215
2010-08-18,84.40399932861328,84.37799835205078,84.37799835205078,84.37799835205078,0.0,Wednesday,-0.0473697544072893
2010-08-19,84.37799835205078,84.40799713134766,84.40799713134766,84.40799713134766,0.0,Thursday,-0.030805384542587078
2010-08-20,84.40799713134766,84.32499694824219,84.32499694824219,84.32499694824219,0.0,Friday,0.035552845389519305
2010-08-23,84.22799682617188,84.41300201416016,84.41300201416016,84.41300201416016,0.0,Monday,-0.21325029771253057
2010-08-24,84.41300201416016,84.83999633789062,84.35600280761719,84.8010025024414,0.0,Tuesday,0.21964809203534053
2010-08-25,84.35600280761719,84.36499786376953,84.36499786376953,84.36499786376953,0.0,Wednesday,-0.06752420264997117
2010-08-26,84.36499786376953,84.11699676513672,84.11699676513672,84.11699676513672,0.0,Thursday,0.010663208133343538
2010-08-27,84.11699676513672,84.34700012207031,84.34700012207031,84.34700012207031,0.0,Friday,-0.29396207540155483
2010-08-30,84.0199966430664,84.177001953125,84.177001953125,84.177001953125,0.0,Monday,-0.11531572191187944
2010-08-31,84.177001953125,85.4000015258789,84.19100189208984,84.19100189208984,0.0,Tuesday,0.18686659882358736
2010-09-01,85.4000015258789,84.2030029296875,84.2030029296875,84.2030029296875,0.0,Wednesday,1.4528903909347468
2010-09-02,85.3499984741211,85.44999694824219,84.18000030517578,84.18000030517578,0.0,Thursday,-0.05855158180841924
2010-09-03,85.44999694824219,85.6500015258789,84.4219970703125,84.4219970703125,0.0,Friday,0.11716283059033383
2010-09-06,84.14700317382812,84.60900115966797,84.60900115966797,84.60900115966797,0.0,Monday,-1.5248611128720113
2010-09-07,84.60900115966797,85.94999694824219,84.76899719238281,84.76899719238281,0.0,Tuesday,0.5490367671032281
2010-09-08,85.9000015258789,85.5999984741211,84.38400268554688,84.38400268554688,0.0,Wednesday,1.5258428163862359
2010-09-09,85.5999984741211,84.42400360107422,84.42400360107422,84.42400360107422,0.0,Thursday,-0.34924685265277366
2010-09-10,84.42400360107422,84.48999786376953,84.48999786376953,84.48999786376953,0.0,Friday,-1.3738258107590995
2010-09-13,84.822998046875,85.55000305175781,83.95899963378906,83.95899963378906,0.0,Monday,0.4726078233462383
2010-09-14,85.55000305175781,85.75,84.47799682617188,84.47799682617188,0.0,Tuesday,0.8570847784477698
2010-09-15,85.75,85.75,84.40699768066406,84.40699768066406,0.0,Wednesday,0.2337778388169065
2010-09-16,85.69999694824219,85.6500015258789,84.56900024414062,84.56900024414062,0.0,Thursday,-0.05831259680211254
2010-09-17,85.5999984741211,85.55000305175781,84.43000030517578,84.43000030517578,0.0,Friday,-0.11668433801869105
2010-09-20,84.81099700927734,85.75,84.6050033569336,84.6050033569336,0.0,Monday,-0.9217306996591623
2010-09-21,85.69999694824219,85.9000015258789,84.72899627685547,84.72899627685547,0.0,Tuesday,1.048213050564173
2010-09-22,85.9000015258789,84.73200225830078,84.65399932861328,84.73200225830078,0.0,Wednesday,0.23337757848171936
2010-09-23,84.56800079345703,84.6969985961914,84.6969985961914,84.6969985961914,0.0,Thursday,-1.550641104494721
2010-09-24,84.6969985961914,86.0199966430664,84.875,84.875,0.0,Friday,0.15253736818188202
2010-09-27,84.37799835205078,86.05000305175781,84.84300231933594,84.84300231933594,0.0,Monday,-0.37663701126118276
2010-09-28,86.0,86.1500015258789,84.94100189208984,84.94100189208984,0.0,Tuesday,1.9223040124532575
2010-09-29,86.0999984741211,86.19999694824219,85.05699920654297,85.05699920654297,0.0,Wednesday,0.11627729548964183
2010-09-30,86.1500015258789,85.06900024414062,85.06900024414062,85.06900024414062,0.0,Thursday,0.05807555475489945
2010-10-01,85.06900024414062,85.03199768066406,85.03199768066406,85.03199768066406,0.0,Friday,-1.2547896257593893
2010-10-04,84.63999938964844,85.0469970703125,85.0469970703125,85.0469970703125,0.0,Monday,-0.5042975152652507
2010-10-05,86.19999694824219,86.0999984741211,84.97699737548828,84.97699737548828,0.0,Tuesday,1.8430973178675814
2010-10-06,86.0,85.94999694824219,84.9520034790039,84.9520034790039,0.0,Wednesday,-0.2320150293767087
2010-10-07,85.94999694824219,85.75,84.68900299072266,84.68900299072266,0.0,Thursday,-0.05814308343932151
2010-10-08,85.69999694824219,84.76100158691406,84.76100158691406,84.76100158691406,0.0,Friday,-0.2908667933409492
2010-10-11,84.60099792480469,86.1500015258789,85.0530014038086,85.0530014038086,0.0,Monday,-1.2823793028851949
2010-10-12,86.1500015258789,86.0,84.88300323486328,84.88300323486328,0.0,Tuesday,1.8309519261829665
2010-10-13,85.94999694824219,85.94999694824219,84.87000274658203,84.87000274658203,0.0,Wednesday,-0.2321585305795293
2010-10-14,85.94999694824219,85.9000015258789,84.75700378417969,84.75700378417969,0.0,Thursday,0.0
2010-10-15,85.9000015258789,85.8499984741211,84.84500122070312,84.84500122070312,0.0,Friday,-0.05816803273813731
2010-10-18,85.46700286865234,86.0,84.87000274658203,84.87000274658203,0.0,Monday,-0.5040729331024729
2010-10-19,84.4520034790039,85.9000015258789,84.822998046875,84.822998046875,0.0,Tuesday,-1.1875921181047078
2010-10-20,85.9000015258789,84.8499984741211,84.8499984741211,84.8499984741211,0.0,Wednesday,1.7145810486722146
2010-10-21,85.8499984741211,85.94999694824219,84.8280029296875,84.8280029296875,0.0,Thursday,-0.05821076934759972
2010-10-22,85.94999694824219,84.77100372314453,84.77100372314453,84.77100372314453,0.0,Friday,0.11648046115135813
2010-10-25,84.46499633789062,84.697998046875,81.51799774169922,84.697998046875,0.0,Monday,-1.7277494625692724
2010-10-26,85.80000305175781,85.55000305175781,84.55699920654297,84.55699920654297,0.0,Tuesday,1.5805443340418446
2010-10-27,85.5,84.74600219726562,84.74600219726562,84.74600219726562,0.0,Wednesday,-0.3496538940410465
2010-10-28,84.74600219726562,85.80000305175781,84.69599914550781,84.69599914550781,0.0,Thursday,-0.8818687751279253
2010-10-29,85.80000305175781,84.9000015258789,84.74099731445312,84.74099731445312,0.0,Friday,1.2437174936450246
2010-11-01,84.15699768066406,84.79499816894531,84.79499816894531,84.79499816894531,0.0,Monday,-1.9149246068238757
2010-11-02,84.79499816894531,85.5999984741211,84.50800323486328,84.50800323486328,0.0,Tuesday,0.7581074727762482
2010-11-03,85.5999984741211,84.5479965209961,84.5479965209961,84.5479965209961,0.0,Wednesday,0.9493488089614699
2010-11-04,85.5999984741211,84.5009994506836,83.822998046875,84.09300231933594,0.0,Thursday,0.0
2010-11-05,84.37899780273438,85.19999694824219,84.11799621582031,84.11799621582031,0.0,Friday,-1.4264026789157613
2010-11-08,85.19999694824219,84.22000122070312,84.09700012207031,84.22000122070312,0.0,Monday,0.9729899227141736
2010-11-09,85.30000305175781,84.15799713134766,84.15799713134766,84.15799713134766,0.0,Tuesday,0.11737805997384942
2010-11-10,85.30000305175781,84.23699951171875,84.23699951171875,84.23699951171875,0.0,Wednesday,0.0
2010-11-11,85.4000015258789,84.2239990234375,84.2239990234375,84.2239990234375,0.0,Thursday,0.11723150122329162
2010-11-12,85.30000305175781,84.53700256347656,84.53700256347656,84.53700256347656,0.0,Friday,-0.11709422989973906
2010-11-15,84.54000091552734,84.64399719238281,84.2979965209961,84.64399719238281,0.0,Monday,-0.8909755088394533
2010-11-16,85.3499984741211,84.4229965209961,84.4229965209961,84.4229965209961,0.0,Tuesday,0.9581234324838706
2010-11-17,85.55000305175781,85.12100219726562,85.02400207519531,85.02400207519531,0.0,Wednesday,0.2343346001316693
2010-11-18,85.31999969482422,84.23699951171875,84.23699951171875,84.23699951171875,0.0,Thursday,-0.26885254088704347
2010-11-19,85.30000305175781,85.30000305175781,84.21199798583984,84.21199798583984,0.0,Friday,-0.023437228244171937
2010-11-22,84.08000183105469,84.55000305175781,84.41999816894531,84.41999816894531,0.0,Monday,-1.4302475698187989
2010-11-23,85.5,84.28399658203125,84.28399658203125,84.28399658203125,0.0,Tuesday,1.688865530472472
2010-11-24,85.44000244140625,85.5,84.25499725341797,84.25499725341797,0.0,Wednesday,-0.07017258315058506
2010-11-25,85.5,84.4000015258789,84.4000015258789,84.4000015258789,0.0,Thursday,0.07022185964342675
2010-11-26,84.4000015258789,84.65499877929688,84.65499877929688,84.65499877929688,0.0,Friday,-1.2865479229486443
2010-11-29,85.69999694824219,84.61100006103516,84.60700225830078,84.60700225830078,0.0,Monday,1.540278908602466
2010-11-30,85.69999694824219,84.56999969482422,84.56999969482422,84.56999969482422,0.0,Tuesday,0.0
2010-12-01,85.69999694824219,84.46499633789062,84.46499633789062,84.46499633789062,0.0,Wednesday,0.0
2010-12-02,85.5,84.62100219726562,84.62100219726562,84.62100219726562,0.0,Thursday,-0.2333686760373821
2010-12-03,85.80000305175781,84.57099914550781,84.57099914550781,84.57099914550781,0.0,Friday,0.3508807622898402
2010-12-06,83.51100158691406,84.53399658203125,84.53399658203125,84.53399658203125,0.0,Monday,-2.667833780219031
2010-12-07,85.9000015258789,84.42900085449219,84.42900085449219,84.42900085449219,0.0,Tuesday,2.860700858052212
2010-12-08,85.6500015258789,84.5009994506836,84.5009994506836,84.5009994506836,0.0,Wednesday,-0.29103608330517394
2010-12-09,85.55000305175781,84.5530014038086,84.5530014038086,84.5530014038086,0.0,Thursday,-0.1167524487327376
2010-12-10,85.5999984741211,84.56199645996094,84.47599792480469,84.56199645996094,0.0,Friday,0.058440000677761894
2010-12-13,85.75,84.61900329589844,84.3550033569336,84.61900329589844,0.0,Monday,0.17523543055231183
2010-12-14,85.80000305175781,84.5999984741211,84.5999984741211,84.5999984741211,0.0,Tuesday,0.05831259680211254
2010-12-15,85.69999694824219,84.51799774169922,84.51799774169922,84.51799774169922,0.0,Wednesday,-0.11655722605895535
2010-12-16,85.69999694824219,84.56600189208984,84.56600189208984,84.56600189208984,0.0,Thursday,0.0
